"File directory '%1' is not writable.","Katalog '%1' nie jest ustawiony do zapisu."
"File does not exist","Plik nie istnieje"
"File extensions allowed: .csv","Dozwolone rozszerzenia plików: .csv"
"File handler unreachable","Plik obsługi nieosiągalne"
"File has been not created","Nie utworzono pliku"
"File history path:","Ścieżka pliku historii:"
"File is not ready yet.","Plik nie jest możliwy do odczytania."
"File is valid! To start import process press Import"" button""","Plik jest poprawny! Naciśnij przycisk Import"" aby rozpocząć proces importu """
"File not found: ""%1"".","Nie znaleziono pliku: ""%1""."
"File size in bytes.","Rozmiar pliku w bajtach."
"File to Import","Plik do importu"
"File validation failed.","Weryfikacja pliku nie powiodła się."
"File with an extension %value%"" is protected and cannot be uploaded""","Plik z rozszerzeniem %value%"" jest chroniony i nie może być przesłany."""
"File you are trying to upload exceeds maximum file size limit.","Rozmiar pliku który próbujesz przesłać przekracza dopuszczalny limit."
"Filename","Nazwa pliku"
"Filesystem is not writable.","Pliki nie mają prawa zapisu."
"Filter","Filtr"
"Filterable (no results)","Filtrowalne (bez wyników)"
"Filterable (with results)","Filtrowalne (z wynikami)"
"Filtering by this attribute will update the product image on catalog page","Filtrowanie według tej cechy zaktualizuje zdjęcie produktu na stronie katalogu"
"Filters","Filtry"
"Final Price","Cena końcowa"
"Final commit","Ostateczne zatwierdzanie"
"Find Order By","Znajdź zamówienie wg"
"Finish Date","Data zakończenia"
"Finished At","Zakończono"
"First","Pierwszy"
"First Day of Week","Pierwszy dzień tygodnia"
"First Invoice Created Date","Data wystawienia pierwszej faktury"
"First Name","Imię"
"First Name:","Imię:"
"First character must be letter.","Pierwszy znak musi być literą."
"First name","Imię"
"First name is too long.","Imię jest za długie."
"First-Class Mail Postcards","First-Class Mail Large PostcardsFirst-Class Mail Postcards"
"Firstname","Imię"
"Fixed","Stały"
"Fixed Price: From","Stała cena: Od"
"Fixed Product Tax","Ustalony podatek produktu"
"Fixed Product Taxes","Ustalone podatki produktu"
"Fixed amount discount","Zniżka o stałej wartości"
"Fixed amount discount for whole cart","Stała wartość zniżki dla całego koszyka"
"Flat","Płaski"
"Flat Rate","Płaska stawka"
"Flat-Rate Envelope","Koperta - płaska stawka"
"Flush","Kolor"
"Flush Cache Storage","Wyczyść całą pamięć podręczną"
"Flush Catalog Images Cache","Odśwież zdjęcia produktów"
"Flush JavaScript/CSS Cache","Odśwież style CSS i skrypty JS"
"Flush Magento Cache","Wyczyść pamięć podręczną Magento"
"Flush Static Files Cache","Odśwież pliki statyczne"
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>","Użyj tego linku aby się wypisać <!-- Tag dla linku wypisu  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>"
"Follow us","Obserwuj nas"
"Follow us on %1","Obserwuj nas na %1"
"Following Error(s) has been occurred during importing process:","Podczas importowania wystąpiły następujące problemy:"
"Font","Czcionka"
"Fonts Assets","Zestaw czcionek"
"Footer","Stopka"
"Footer Menu","Menu w stopce"
"Footer Template","Szablon stopki"
"For CMS page","Dla stron CMS"
"For Category","Dla kategorii"
"For Checkout","Dla Wysyłki"
"For Multishipping","Dla Multi wysyłki"
"For Product","Dla produktu"
"For Theme","Dla motywu"
"For Virtual Quotes Only","Tylko dla wirtualnych wycen"
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","Dla dokładnego raportowania, należy odświeżyć życia statystyki po zmianie strefy czasowej."
"For better results, add attributes and attribute values to your products.","Na lepsze wyniki dodaj atrybuty i wartości atrybutu do swoich produktów."
"For better search results, first choose a gift registry type. By default, we search all registry types.","Dla lepszego wyszukiwania, wybierz typ rejestru prezentów. Domyślnie wyszukiwane są wszystkie typy rejestru."
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set. All the times are in minutes.","Dla prawidłowo generowanych adresów URL podczas działania cron proszę upewnić się, że Sieć > Bezpieczne i Niezabezpieczone Bazowe URLs są zapisane. Wszystkie czasy są podane w minutach."
"For delivery questions.","W przypadku pytań o dostawę."
"For internal use","Do użytku wewnętrznego"
"For matching items only","Dla produktów spełniających kryteria"
"For shipment with matching items","Dla dostawy i produktów spełniających kryteria"
"For shipping to multiple family members and friends","Koszty wysyłki do wielu członków rodziny i przyjaciół"
"For some reason we can't retrieve tracking info right now.","Z jakiegoś powodu nam nie można pobrać informacji śledzenia teraz."
"For submitting a product review","Za zamieszczanie recenzji produktu"
"For the best experience on our site, be sure to turn on Javascript in your browser.","By w pełni cieszyć się naszą stroną, upewnij się, że włączyłeś JavaScript w swojej przeglądarce."
"For the best experience on our site, be sure to turn on Local Storage in your browser.","By w pełni cieszyć się naszą stroną, upewnij się, że włączyłeś pamięć podręczną w swojej przeglądarce."
"For the last time placed.","dla ostaniego złożenia."
"Forbidden extensions has been used. Avoid usage of","Używano zabronionych rozszerzeń. Unikaj używania"
"Force","Wymuś"
"Force Sign-In","Wymuś logowanie"
"Forced","Zmuszony"
"Forgot Email Template","Szablon wiadomości przypominającej o e-mailu"
"Forgot Password","Zapomniane hasło"
"Forgot Password Email Template","Szablon wiadomości o zapomnianym haśle"
"Forgot Your Password?","Nie pamiętasz hasła?"
"Forgot an Item?","Zapomniałeś dodać produkt?"
"Forgot and Reset Email Sender","Resetowanie hasła i E-maila nadawcy"
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Zapomniałeś swoje hasło? Kliknij <a href=""%reset_url""> tutaj</a> aby je zresetować."
"Form Code","Kod formularza"
"Form Element with the same attribute","Element formularza z taką samą cechą"
"Form Fieldset with the same code","Pole formularza z takim samym kodem"
"Form Label","Etykieta formularza"
"Form Title","Tytuł formularza"
"Form Type Information","Formularz typu informacji"
"Form Type with the same code","Typ formularza z takim samym kodem"
"Format for IDE '%1' is not supported","Format dla IDE '%1' nie jest obsługiwany"
"Forms","Formularze"
"Forms to Use In","Formularze do wykorzystania w"
"Found a better price elsewhere","Znalazłem lepszą cenę gdzie indziej"
"Frame","Ramka"
"Frame Size","Rozmiar ramki"
"Frame Skip","Pomiń ramkę"
"Fraud Detection","Wykrywanie nadużyć"
"Fraud Filters","Filtry nadużyć"
"Fraud Message","Wiadomość oszustwa"
"Free","Gratis"
"Free Method","Darmowa metoda"
"Free Shipping","Darmowa dostawa"
"Free Shipping Amount Threshold","Próg darmowej wysyłki"
"Free returns","Darmowe zwroty"
"Free shipping and returns","Darmowa wysyłka i zwroty"
"Freight","Dostawa"
"Freight worldwide","Dostawa międzynarodowa"
"Frequency","Częstotliwość"
"From","Od"
"From Name","Z (nazwa)"
"From:","Z:"
"Frontend Development Workflow","Przepływ pracy frontend"
"Frontend Experience Settings","Ustawienia wyglądu"
"Frontend Model","Model interfejsu klienta"
"Frontend Themes List","Lista tematów frontend"
"Fulfilled","Wypełniony"
"Fulfilled Quantity","Spełniona ilosć"
"Full","Pełne"
"Full Action Name","Pełna nazwa akcji"
"Full Details","Pełne szczegóły"
"Full Page Cache","Pamięć podręczna stron"
"Full file path is expected.","Oczekiwana jest pełna ścieżka do pliku."
"Full page caching","Buforowanie stron"
"Fullscreen Gallery","Galeria pełnoekranowa"
"Funding","Fundowanie"
"Future Update in this time range already exists. Select a different range to add a new Future Update.","Przyszła aktualizacja w tym okresie już istnieje. By dodać nową zmień przedział czasowy."
"Gain new insights and take command of your business' performance, using our dynamic product, order, and customer reports tailored to your customer data.","Zdobądź nowe informacje i przejmij kontrolę nad wydajnością swojej firmy, za pomocą naszych dynamicznych produktów oraz raportów dostosowanych do Twoich danych o klientach."
"Gallery","Galeria"
"Garaże dla robotów","Garaże dla robotów"
"Gardening services","Usługi ogrodnicze"
"Gateway URL","URL bramki"
"Gateway XML URL","Adres URL do usługi XML"
"Gateway error: %1","Błąd bramki: %1"
"Gateway processing error.","Błąd przetwarzania bramki."
"Gateway rejected","Odrzucona brama"
"Gateway response is not valid.","Błędna odpowiedź z bramki."
"Gateway validation error","Błąd sprawdzania poprawności bramy"
"Gear","Sprzęt"
"Gender","Płeć"
"Gender:","Płeć:"
"General","Ogólne"
"General (Authorization)","Ogólne (autoryzacja)"
"General (Dividend)","Ogólne (dywidenda)"
"General (Funds Transfer from PayPal Account to Another)","Ogólne (fundusze transferowane z konta PayPal do innego)"
"General (Purchase with a credit card)","Ogólne (zakup z kartą kredytowa)"
"General Adjustment without businessrelated event","Ogólne dostosowanie bez wydarzenia powiązanego biznesowo"
"General Contact","Kontakt ogólny"
"General Currency Conversion","Ogólna konwersja walut"
"General Funding of PayPal Account","Ogólne żródło zasilania konta PayPal"
"General Information","Ogólne"
"General Options","Opcje ogólne"
"General Properties","Ogólne właściwości"
"General Redemption","Ogólne wykorzystanie"
"General Report","Sprawozdanie ogólne"
"General Rule Information,Ogólne
General Section""","Sekcja ogólna"
"General Settings","Ustawienia ogólne"
"General Subscription","Ogólny newsletter"
"General Withdrawal from PayPal Account","Ogólne wypłaty z konta PayPal"
"General. Product no longer supported","Ogólne. Produkt już nie wspierany"
"General: Use of PayPal account for purchasing as well as receiving payments","Ogólne: uzycie konta PayPal do zakupów i odbierania płatności."
"General: Withdrawal from PayPal Account","Ogólne: wypłaty z konta PayPal"
"General: Withdrawal to Non-Bank Entity","Ogólne: wypłaty do jednostek niebankowych"
"Generate","Wygeneruj"
"Generate Gift Card Account when Order Item is","Generowanie konta Gift Card , gdy zamówienie jest"
"Generate Human-Friendly Customer ID","Wygeneruj przyjazny ID klienta"
"Generate Products","Generuj produkty"
"Generate Schedules Every","Generuj plan zadań co"
"Generated under Insights in Manage data -> API Keys -> Insert Keys","Generowane wyglądu w zarządzanie danych-> Klucze API -> Wstawić Klucze"
"Generation Settings","Ustawienia budowania mapy"
"Generic Pages","Ogólne strony"
"Geolocation inconsistencies. The customer’s email domain, phone number, billing address, shipping address, or IP address is suspicious","Niespójności geolokacji. Domena adresu e-mail klienta, numer telefonu, adres rozliczeniowy, adres wysyłkowy lub adres IP klienta są podejrzane"
"Get Credentials from PayPal","Pobierz dane z PayPal."
"Get Customer","Pobierz klienta"
"Get Feed","Pobierz kanał"
"Get Payment Update","Pobierz aktualizację płatności"
"Get Publisher ID from PayPal","Uzyskaj identyfikator wydawcy z PayPal"
"Get Video Information","Pobierz informacje o filmie"
"Get shipping methods and rates","Pobierz sposoby dostawy i stawki"
"Gift","Prezent"
"Gift Card","Karta podarunkowa"
"Gift Card ""%1"" was added.","Karta prezentowa ""%1"" została dodana."
"Gift Card ""%1"" was redeemed.","Karta prezentowa ""%1"" została wykorzystana."
"Gift Card ""%1"" was removed.","Karta podarunkowa ""%1"" została usunięta."
"Gift Card %1 was removed.","Karta podarunkowa %1 została usunięta."
"Gift Card (%1)","Karta Podarunkowa (%1)"
"Gift Card Account","Konto kart podarunkowych"
"Gift Card Account General Settings","Konto karty upominkowej ogólne ustawienia"
"Gift Card Accounts","Konta Gift Card"
"Gift Card Code","Kod Karty Podarunkowej"
"Gift Card Code: %code","Kod karty podarunkowej: %code"
"Gift Card Email Sender","Nadawcy wiadomości E-mail karty upominkowej"
"Gift Card Email Settings","Ustawienia e-mail konta Gift Card"
"Gift Card General Settings","Ustawienia ogólne konta Gift Card"
"Gift Card Information","informacje o karcie podarunkowej"
"Gift Card Is Redeemable","Karta podarunkowa jest wymienialna"
"Gift Card Lifetime","Okres ważności karty podarunkowej"
"Gift Card Message","Wiadomość dołączona do karty podarunkowej"
"Gift Card Notification Email Sender","Nadawca wiadomości e-mail o karcie podarunkowej"
"Gift Card Notification Email Template","Szablon wiadomości e-mail informującej o karcie podarunkowej"
"Gift Card Recipient","Odbiorca karty podarunkowej"
"Gift Card Redeemed: %1. For customer #%2.","Karta upominkowa wykupona: %1. Dla klienta #%2."
"Gift Card Sender","Nadawca karty podarunkowej"
"Gift Card Template","Szablonu karty upominkowej"
"Gift Card Type","Rodzaj karty podarunkowej"
"Gift Card amount applied to order:","Kwota na karcie upominkowej stosowane do zamówienia:"
"Gift Card max amount is %1","Maksymalna kwota karty podarunkowej to: %1"
"Gift Card min amount is %1","Minimalna kwota karty podarunkowej to: %1"
"Gift Card:","Karta podarunkowa:"
"Gift Cards","Karty podarunkowe"
"Gift Certificate Payment: purchase of Gift Certificate","Płatność certyfikatem prezentowym: zakup Certyfikatu Prezentowego"
"Gift Certificate Redemption","Wykorzystanie certyfikatu prezentowego"
"Gift Message","Wiadomość prezentowa"
"Gift Message (optional)","Wiadomość podarunkowa (opcjonalnie)"
"Gift Message Maximum Length","Maksymalna długość wiadomości dołączonej do karty podarunkowej"
"Gift Message for the Entire Order","Opcje prezentowe dla całego zamówienia"
"Gift Message for this Order","Wiadomość prezentowa dla tego zamówienia"
"Gift Options","Opcje podarunkowe"
"Gift Options for","Opcje prezentów dla"
"Gift Options for Individual Items","Opcje podarunkowe dla pojedynczych produktów"
"Gift Options for the Entire Order","Opcje prezentowe dla całego zamówienia"
"Gift Order. The street address, city, state, or country of the billing and shipping addresses do not correlate","Zamówienie prezent. Adres, miasto, region lub kraj płatności adresów rozliczenia i wysyłki nie korelują ze sobą"
"Gift Registry","Rejestr prezentów"
"Gift Registry Details","Szczegóły rejestru prezentów"
"Gift Registry Entity","Element rejestru prezentów"
"Gift Registry ID","ID rejestru prezentów"
"Gift Registry ID Search","Wyszukiwarka ID rejestru prezentów"
"Gift Registry Info","Informacja o rejestrze prezentów"
"Gift Registry Items","Produkty w rejestrze prezentów"
"Gift Registry Items Updated","Zaktualizowane zawartość rejestru prezentów"
"Gift Registry Quick Search Form","Formularz szybkiego wyszukiwania rejestru prezentów"
"Gift Registry Search","Wyszukiwanie rejestru prezentów"
"Gift Registry Section","Sekcja rejestru prezentów"
"Gift Registry Sharing","Udostępnienie rejestru prezentów"
"Gift Registry Type","Typ rejestru prezentów"
"Gift Registry Types","Typ rejestru prezentów"
"Gift Registry Update","Aktualizacja rejestru prezentów"
